Volume Mass Radius Surface Stroke Energy Bs Bt Detection ForSpeed  ForCost
2.1537e-08 2.3260e-05 1.7260e-03 9.3587e-06 2.4306e-02 8.5597e+01 1.2746e-13 1.6247e-27 2.2282e-04 7.2866e-01 6.9513e-05
2.1537e-08 2.3260e-05 1.7260e-03 9.3587e-06 2.4306e-02 8.5597e+01 1.2746e-13 1.6247e-27 2.2282e-04 7.2866e-01 6.9513e-05
1.3148e-09 1.4200e-06 6.7961e-04 1.4510e-06 1.2082e-02 5.2256e+00 8.7024e-15 7.5731e-30 5.6616e-05 2.6505e-01 1.6868e-06
1.3148e-09 1.4200e-06 6.7961e-04 1.4510e-06 1.2082e-02 5.2256e+00 8.7024e-15 7.5731e-30 5.6616e-05 2.6505e-01 1.6868e-06
1.3889e-10 1.5000e-07 3.2126e-04 3.2424e-07 6.8880e-03 5.5200e-01 1.0057e-15 1.0115e-31 1.8819e-05 1.4947e-01 1.0177e-07
7.1296e-13 7.7000e-10 5.5419e-05 9.6487e-09 1.8437e-03 2.8336e-03 6.3749e-18 4.0639e-36 1.4213e-06 4.9182e-02 1.7700e-10
7.1296e-13 7.7000e-10 5.5419e-05 9.6487e-09 1.8437e-03 2.8336e-03 6.3749e-18 4.0639e-36 1.4213e-06 4.9182e-02 1.7700e-10
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
